player_key,name,position,week,started,team_key,manager_name,points,Passing Yards,Passing Touchdowns,Interceptions,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Return Touchdowns,2-Point Conversions,Fumbles Lost,Offensive Fumble Return TD,Field Goals 0-19 Yards,Field Goals 20-29 Yards,Field Goals 30-39 Yards,Field Goals 40-49 Yards,Field Goals 50+ Yards,Point After Attempt Made,Points Allowed,Sack,Interception,Fumble Recovery,Touchdown,Safety,Block Kick,Kickoff and Punt Return Touchdowns,Points Allowed 0 points,Points Allowed 1-6 points,Points Allowed 7-13 points,Points Allowed 14-20 points,Points Allowed 21-27 points,Points Allowed 28-34 points,Points Allowed 35+ points,Extra Point Returned
399.p.30977,Josh Allen,QB,1,True,399.l.301184.t.8,Ben,32.18,312.0,2.0,0.0,14.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26664,Robert Woods,WR,1,True,399.l.301184.t.8,Ben,17.9,0.0,0.0,0.0,1.0,14.0,0.0,8.0,6.0,105.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26699,Keenan Allen,WR,1,True,399.l.301184.t.8,Ben,7.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29238,Ezekiel Elliott,RB,1,True,399.l.301184.t.8,Ben,27.7,0.0,0.0,0.0,22.0,96.0,1.0,4.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30423,Austin Ekeler,RB,1,True,399.l.301184.t.8,Ben,9.7,0.0,0.0,0.0,19.0,84.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31840,T.J. Hockenson,TE,1,True,399.l.301184.t.8,Ben,16.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,56.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31171,Boston Scott,RB,1,False,399.l.301184.t.8,Ben,7.4,0.0,0.0,0.0,9.0,35.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31857,Marquise Brown,WR,1,False,399.l.301184.t.8,Ben,15.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,101.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27535,Mike Evans,WR,1,False,399.l.301184.t.8,Ben,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31379,Phillip Lindsay,RB,1,False,399.l.301184.t.8,Ben,4.5,0.0,0.0,0.0,7.0,24.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32687,CeeDee Lamb,WR,1,False,399.l.301184.t.8,Ben,10.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32692,Justin Jefferson,WR,1,False,399.l.301184.t.8,Ben,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32671,Joe Burrow,QB,1,False,399.l.301184.t.8,Ben,16.32,193.0,0.0,1.0,8.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28188,Chris Boswell,K,1,True,399.l.301184.t.8,Ben,9.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,
399.p.100014,Los Angeles,DEF,1,True,399.l.301184.t.8,Ben,4.0,,,,,,,,,,,,,,,,,,,,,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399.p.5228,Tom Brady,QB,1,True,399.l.301184.t.7,Tony F,24.46,239.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30175,JuJu Smith-Schuster,WR,1,True,399.l.301184.t.7,Tony F,24.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,69.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31883,A.J. Brown,WR,1,True,399.l.301184.t.7,Tony F,8.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30154,Dalvin Cook,RB,1,True,399.l.301184.t.7,Tony F,21.8,0.0,0.0,0.0,12.0,50.0,2.0,2.0,1.0,-2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29307,Kenyan Drake,RB,1,True,399.l.301184.t.7,Tony F,14.5,0.0,0.0,0.0,16.0,60.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28592,Darren Waller,TE,1,True,399.l.301184.t.7,Tony F,10.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31898,Diontae Johnson,WR,1,False,399.l.301184.t.7,Tony F,9.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,57.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27548,Brandin Cooks,WR,1,False,399.l.301184.t.7,Tony F,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30117,Leonard Fournette,RB,1,False,399.l.301184.t.7,Tony F,2.9,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31934,Alexander Mattison,RB,1,False,399.l.301184.t.7,Tony F,12.0,0.0,0.0,0.0,6.0,50.0,0.0,4.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.33138,James Robinson,RB,1,False,399.l.301184.t.7,Tony F,10.0,0.0,0.0,0.0,16.0,62.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31104,Chase Edmonds,RB,1,False,399.l.301184.t.7,Tony F,13.5,0.0,0.0,0.0,6.0,26.0,0.0,5.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30337,Zane Gonzalez,K,1,True,399.l.301184.t.7,Tony F,8.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,
399.p.100016,Minnesota,DEF,1,True,399.l.301184.t.7,Tony F,-4.0,,,,,,,,,,,,,,,,,,,,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
399.p.100010,Tennessee,DEF,1,False,399.l.301184.t.7,Tony F,3.0,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399.p.30125,Deshaun Watson,QB,1,True,399.l.301184.t.10,Steven,22.82,253.0,1.0,1.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31031,D.J. Chark,WR,1,True,399.l.301184.t.10,Steven,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.25876,Marvin Jones Jr.,WR,1,True,399.l.301184.t.10,Steven,9.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30180,Alvin Kamara,RB,1,True,399.l.301184.t.10,Steven,23.7,0.0,0.0,0.0,12.0,16.0,1.0,8.0,5.0,51.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28398,Todd Gurley II,RB,1,True,399.l.301184.t.10,Steven,13.7,0.0,0.0,0.0,14.0,56.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26686,Travis Kelce,TE,1,True,399.l.301184.t.10,Steven,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,50.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.8826,DeSean Jackson,WR,1,False,399.l.301184.t.10,Steven,6.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28402,DeVante Parker,WR,1,False,399.l.301184.t.10,Steven,8.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29384,Jordan Howard,RB,1,False,399.l.301184.t.10,Steven,6.7,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29274,Sterling Shepard,WR,1,False,399.l.301184.t.10,Steven,10.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32756,Zack Moss,RB,1,False,399.l.301184.t.10,Steven,11.7,0.0,0.0,0.0,9.0,11.0,0.0,4.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.25718,Ryan Tannehill,QB,1,False,399.l.301184.t.10,Steven,23.36,249.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31960,Tony Pollard,RB,1,False,399.l.301184.t.10,Steven,5.2,0.0,0.0,0.0,2.0,10.0,0.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30266,Jake Elliott,K,1,True,399.l.301184.t.10,Steven,5.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
399.p.100023,Pittsburgh,DEF,1,True,399.l.301184.t.10,Steven,8.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399.p.7200,Aaron Rodgers,QB,1,True,399.l.301184.t.2,Andrew,38.76,364.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29399,Tyreek Hill,WR,1,True,399.l.301184.t.2,Andrew,15.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,46.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27581,Davante Adams,WR,1,True,399.l.301184.t.2,Andrew,41.6,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,156.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26671,Le'Veon Bell,RB,1,True,399.l.301184.t.2,Andrew,6.6,0.0,0.0,0.0,6.0,14.0,0.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28474,David Johnson,RB,1,True,399.l.301184.t.2,Andrew,19.9,0.0,0.0,0.0,11.0,77.0,1.0,4.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.24017,Rob Gronkowski,TE,1,True,399.l.301184.t.2,Andrew,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28534,Stefon Diggs,WR,1,False,399.l.301184.t.2,Andrew,16.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30199,Kareem Hunt,RB,1,False,399.l.301184.t.2,Andrew,12.1,0.0,0.0,0.0,13.0,72.0,0.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31868,Deebo Samuel,WR,1,False,399.l.301184.t.2,Andrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31902,Darrell Henderson Jr.,RB,1,False,399.l.301184.t.2,Andrew,0.6,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27532,Sammy Watkins,WR,1,False,399.l.301184.t.2,Andrew,21.5,0.0,0.0,0.0,1.0,3.0,0.0,9.0,7.0,82.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31864,N'Keal Harry,WR,1,False,399.l.301184.t.2,Andrew,6.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,39.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29315,Austin Hooper,TE,1,False,399.l.301184.t.2,Andrew,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.7520,Robbie Gould,K,1,True,399.l.301184.t.2,Andrew,10.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,
399.p.100033,Baltimore,DEF,1,True,399.l.301184.t.2,Andrew,15.0,,,,,,,,,,,,,,,,,,,,,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399.p.30123,Patrick Mahomes,QB,1,True,399.l.301184.t.3,Alex Zara,26.44,211.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26650,DeAndre Hopkins,WR,1,True,399.l.301184.t.3,Alex Zara,29.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,151.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30182,Cooper Kupp,WR,1,True,399.l.301184.t.3,Alex Zara,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28403,Melvin Gordon,RB,1,True,399.l.301184.t.3,Alex Zara,15.6,0.0,0.0,0.0,15.0,78.0,1.0,3.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31906,Devin Singletary,RB,1,True,399.l.301184.t.3,Alex Zara,10.3,0.0,0.0,0.0,9.0,30.0,0.0,7.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30136,Evan Engram,TE,1,True,399.l.301184.t.3,Alex Zara,2.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28392,Amari Cooper,WR,1,False,399.l.301184.t.3,Alex Zara,18.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32003,Darius Slayton,WR,1,False,399.l.301184.t.3,Alex Zara,28.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,102.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31017,Christian Kirk,WR,1,False,399.l.301184.t.3,Alex Zara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30552,Matt Breida,RB,1,False,399.l.301184.t.3,Alex Zara,2.2,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28465,Duke Johnson,RB,1,False,399.l.301184.t.3,Alex Zara,1.4,0.0,0.0,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28990,Malcolm Brown,RB,1,False,399.l.301184.t.3,Alex Zara,26.0,0.0,0.0,0.0,18.0,79.0,2.0,4.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28378,Jason Myers,K,1,True,399.l.301184.t.3,Alex Zara,9.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,
399.p.100021,Philadelphia,DEF,1,True,399.l.301184.t.3,Alex Zara,3.0,,,,,,,,,,,,,,,,,,,,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399.p.100018,New Orleans,DEF,1,False,399.l.301184.t.3,Alex Zara,17.0,,,,,,,,,,,,,,,,,,,,,23.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399.p.27564,Derek Carr,QB,1,True,399.l.301184.t.5,Brian,15.56,239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27277,Adam Thielen,WR,1,True,399.l.301184.t.5,Brian,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,110.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31908,Terry McLaurin,WR,1,True,399.l.301184.t.5,Brian,11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,61.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31856,Josh Jacobs,RB,1,True,399.l.301184.t.5,Brian,35.9,0.0,0.0,0.0,25.0,93.0,3.0,6.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32711,Jonathan Taylor,RB,1,True,399.l.301184.t.5,Brian,14.9,0.0,0.0,0.0,9.0,22.0,0.0,6.0,6.0,67.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31852,Noah Fant,TE,1,True,399.l.301184.t.5,Brian,19.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,81.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29288,Tyler Boyd,WR,1,False,399.l.301184.t.5,Brian,7.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31885,Miles Sanders,RB,1,False,399.l.301184.t.5,Brian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30995,Hayden Hurst,TE,1,False,399.l.301184.t.5,Brian,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31838,Daniel Jones,QB,1,False,399.l.301184.t.5,Brian,21.36,279.0,2.0,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32705,D'Andre Swift,RB,1,False,399.l.301184.t.5,Brian,11.3,0.0,0.0,0.0,3.0,8.0,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26804,Latavius Murray,RB,1,False,399.l.301184.t.5,Brian,4.8,0.0,0.0,0.0,15.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32732,AJ Dillon,RB,1,False,399.l.301184.t.5,Brian,1.4,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30346,Harrison Butker,K,1,True,399.l.301184.t.5,Brian,10.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
399.p.100017,New England,DEF,1,True,399.l.301184.t.5,Brian,11.0,,,,,,,,,,,,,,,,,,,,,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
399.p.31002,Lamar Jackson,QB,1,True,399.l.301184.t.11,nate,33.5,275.0,3.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.24793,Julio Jones,WR,1,True,399.l.301184.t.11,nate,24.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,157.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27589,Allen Robinson II,WR,1,True,399.l.301184.t.11,nate,12.3,0.0,0.0,0.0,1.0,-1.0,0.0,9.0,5.0,74.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.24815,Mark Ingram II,RB,1,True,399.l.301184.t.11,nate,2.9,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28654,Raheem Mostert,RB,1,True,399.l.301184.t.11,nate,25.1,0.0,0.0,0.0,15.0,56.0,0.0,5.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.26658,Zach Ertz,TE,1,True,399.l.301184.t.11,nate,10.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29255,Will Fuller V,WR,1,False,399.l.301184.t.11,nate,19.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,112.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.8780,Matt Ryan,QB,1,False,399.l.301184.t.11,nate,27.9,450.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32685,Jerry Jeudy,WR,1,False,399.l.301184.t.11,nate,9.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.32695,Brandon Aiyuk,WR,1,False,399.l.301184.t.11,nate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.7241,Frank Gore,RB,1,False,399.l.301184.t.11,nate,2.4,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.8261,Adrian Peterson,RB,1,False,399.l.301184.t.11,nate,14.4,0.0,0.0,0.0,14.0,93.0,0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.27538,Eric Ebron,TE,1,False,399.l.301184.t.11,nate,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29792,Ka'imi Fairbairn,K,1,True,399.l.301184.t.11,nate,2.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
399.p.100025,San Francisco,DEF,1,True,399.l.301184.t.11,nate,4.0,,,,,,,,,,,,,,,,,,,,,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399.p.5479,Drew Brees,QB,1,True,399.l.301184.t.12,Zach,18.4,160.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29281,Michael Thomas,WR,1,True,399.l.301184.t.12,Zach,4.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28457,Tyler Lockett,WR,1,True,399.l.301184.t.12,Zach,17.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31005,Nick Chubb,RB,1,True,399.l.301184.t.12,Zach,5.6,0.0,0.0,0.0,10.0,60.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.30218,James Conner,RB,1,True,399.l.301184.t.12,Zach,3.7,0.0,0.0,0.0,6.0,9.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29269,Hunter Henry,TE,1,True,399.l.301184.t.12,Zach,12.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.31051,Michael Gallup,WR,1,False,399.l.301184.t.12,Zach,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.29236,Carson Wentz,QB,1,False,399.l.301184.t.12,Zach,17.0,270.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399.p.28461,Tevin Coleman,RB,1,False,399.l.301184.t.12,Zach,3.4,0.0,0.0,0.0,4.0,18.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
